title,quarter,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,IncreaseInCashAndCashEquivalents,EndCashPosition
NH프라임리츠,18년 12월,-10.5,-885.0,917.2,21.6,21.6
NH프라임리츠,19년 12월,17.1,-11.0, ,6.1,27.7
NICE,15년 12월,866.3,"-1,919.9",856.4,-194.7,"2,055.2"
NICE,16년 12월,"1,396.2",-253.1,-3.5,"1,153.6","3,208.8"
NICE,17년 12월,"1,289.3",-241.9,414.0,"1,440.3","4,649.1"
NICE,18년 12월,"2,484.4","-2,644.1",271.6,102.6,"4,751.8"
NICE,19년 12월,"2,610.2","-3,539.6","1,573.4",602.5,"5,354.3"
NI스틸,15년 12월,304.8,-312.7,8.5,0.7,1.7
NI스틸,16년 12월,253.8,-412.5,163.3,4.7,6.4
NI스틸,17년 12월,243.5,-464.5,226.2,5.1,11.5
NI스틸,18년 12월,314.3,-149.7,-172.1,-7.5,4.0
NI스틸,19년 12월,143.5,-165.9,38.5,16.0,20.0
OCI,15년 12월,205.0,"-1,970.7","1,682.6",-413.7,"4,768.3"
OCI,16년 12월,"4,076.3","-1,393.0","-4,039.4","-1,382.2","3,386.1"
OCI,17년 12월,"4,802.8","4,157.4","-2,950.8","5,753.7","9,139.7"
OCI,18년 12월,"6,765.1","-3,988.8","-4,601.6","-1,697.0","7,442.7"
OCI,19년 12월,-398.7,"-2,715.3",426.6,"-2,567.2","4,875.5"
S&TC,15년 12월,22.0,-3.9,-91.7,-72.6,317.3
S&TC,16년 12월,350.2,-62.8,-35.9,270.9,588.2
S&TC,17년 12월,-55.8,62.3, ,-16.4,571.8
S&TC,18년 12월,144.4,-68.6,-47.2,23.9,595.8
S&TC,19년 12월,-400.6,47.2,-31.3,-385.4,210.4
S&T모티브,15년 12월,704.5,-124.2,-100.1,481.6,"1,415.5"
S&T모티브,16년 12월,"1,061.0",-353.7,-170.8,540.6,"1,956.0"
S&T모티브,17년 12월,703.2,-206.2,-156.8,307.9,"2,263.9"
S&T모티브,18년 12월,903.7,-608.6,-538.8,-252.8,"2,011.1"
S&T모티브,19년 12월,993.1,-70.1,11.7,943.8,"2,954.9"
S&T중공업,15년 12월,490.3,-63.2,-35.8,391.5,"1,760.9"
S&T중공업,16년 12월,444.6,-98.4,-74.9,271.9,"2,032.8"
S&T중공업,17년 12월,333.6,-478.7,-157.0,-307.2,"1,725.6"
S&T중공업,18년 12월,366.7,"-1,284.9",-184.8,"-1,102.9",622.6
S&T중공업,19년 12월,328.7,-264.1,-118.5,-54.3,568.3
S&T홀딩스,15년 12월,"1,202.6",-478.9,428.6,"1,155.1","3,590.4"
S&T홀딩스,16년 12월,"1,438.7",-507.6,-206.5,729.5,"4,320.0"
S&T홀딩스,17년 12월,"1,042.1",-875.8,-314.6,-187.0,"4,133.0"
S&T홀딩스,18년 12월,"1,289.4","-1,812.6",-913.1,"-1,445.0","2,688.0"
S&T홀딩스,19년 12월,891.9,274.4,-103.8,"1,070.8","3,758.8"
S-Oil,15년 12월,"24,755.5","-28,018.5","-1,841.0","-5,103.2","2,012.0"
S-Oil,16년 12월,"17,219.9","-19,669.2","8,111.3","5,662.4","7,674.4"
S-Oil,17년 12월,"11,432.9","-8,322.4","-5,982.6","-2,873.9","4,800.5"
S-Oil,18년 12월,"-2,881.9","-4,152.0","8,877.9","1,844.5","6,645.1"
S-Oil,19년 12월,"6,794.5","-10,694.6",164.6,"-3,735.0","2,910.1"
SBS,15년 12월,307.8,-999.8,551.4,-140.6,284.2
SBS,16년 12월,-9.2,-246.9,41.7,-214.2,70.0
SBS,17년 12월,816.8,"-1,158.0",397.5,56.1,126.0
SBS,18년 12월,551.5,-59.3,-485.5,6.4,132.4
SBS,19년 12월,-610.4,139.1,"1,253.7",781.4,913.8
SBS미디어홀딩스,15년 12월,145.2,-536.9,-49.7,-435.5,988.0
SBS미디어홀딩스,16년 12월,460.0,-303.8,14.3,171.1,"1,159.1"
SBS미디어홀딩스,17년 12월,52.7,-144.7,-186.9,-287.2,871.9
SBS미디어홀딩스,18년 12월,350.9,-67.3,0.1,286.3,"1,158.3"
SBS미디어홀딩스,19년 12월,-27.1,-298.1,-217.2,-539.5,618.8
SG세계물산,15년 12월,136.8,-128.7,13.2,16.8,101.9
SG세계물산,16년 12월,-51.7,-58.8,105.3,-5.0,96.9
SG세계물산,17년 12월,81.1,-177.9,67.5,-31.3,65.7
SG세계물산,18년 12월,-142.8,10.0,100.3,-34.1,31.5
SG세계물산,19년 12월,311.7,361.6,-512.7,169.7,201.2
SG충방,15년 12월,19.0,-44.8,53.5,28.0,49.0
SG충방,16년 12월,-49.5,5.0,45.0,0.2,49.2
SG충방,17년 12월,106.1,87.7,-176.1,17.1,66.3
SG충방,18년 12월,35.1,-3.9,5.9,37.4,103.7
SG충방,19년 12월,159.1,-61.4,-82.2,16.1,119.8
SH에너지화학,15년 12월,246.3,-49.9,-78.0,118.5,196.5
SH에너지화학,16년 12월,116.9,39.3,-87.2,68.0,264.5
SH에너지화학,17년 12월,142.1,-13.5,-60.9,66.7,331.2
SH에너지화학,18년 12월,52.0,-40.5,-49.2,-37.2,294.0
SH에너지화학,19년 12월,160.8,-63.4,17.7,114.1,408.0
SIMPAC,15년 12월,102.6,-159.8,39.5,-15.9,249.9
SIMPAC,16년 12월,352.5,-45.3,-44.5,269.0,518.9
SIMPAC,17년 12월,-95.4,-3.8,-102.6,-211.2,307.7
SIMPAC,18년 12월,373.6,344.0,100.5,817.0,"1,124.7"
SIMPAC,19년 12월,374.7,-309.1,90.4,154.0,"1,278.7"
SK,15년 12월,"45,888.6","43,299.1","-22,254.8","67,492.1","69,952.2"
SK,16년 12월,"91,106.7","-73,805.1","-16,223.7",917.3,"70,869.6"
SK,17년 12월,"69,300.8","-62,928.6","-4,080.0",588.9,"71,458.4"
SK,18년 12월,"78,565.1","-101,817.6","19,297.3","-3,628.1","67,830.4"
SK,19년 12월,"79,788.4","-106,865.0","38,684.5","11,987.2","79,817.6"
SKC,15년 12월,"1,085.0",-961.8,-263.6,-131.0,385.3
SKC,16년 12월,"2,491.0",-39.1,"-1,818.1",664.8,"1,050.1"
SKC,17년 12월,"2,093.3","-1,756.9",380.4,709.9,"1,760.0"
SKC,18년 12월,"2,315.9","-2,127.8",-347.6,-156.1,"1,603.9"
SKC,19년 12월,405.3,"-2,727.2","1,504.5",-804.3,799.6
SK가스,15년 12월,"-1,597.2","-5,845.8","6,808.7",-596.1,"2,254.3"
SK가스,16년 12월,"-1,076.9","-1,168.5","2,001.0",-193.1,"2,061.2"
SK가스,17년 12월,"-1,081.7",977.2,799.2,573.5,"2,634.7"
SK가스,18년 12월,-943.8,"-2,990.7","2,066.0","-1,831.9",802.9
SK가스,19년 12월,"3,077.0",-447.7,"-2,122.8",554.4,"1,357.3"
SK네트웍스,15년 12월,"1,191.7",258.0,"-3,065.0","-1,628.0","11,289.7"
SK네트웍스,16년 12월,145.8,"-5,633.4","1,176.7","-4,326.1","6,963.6"
SK네트웍스,17년 12월,"-6,346.4","8,780.2","-6,761.5","-4,330.0","2,633.6"
SK네트웍스,18년 12월,"-1,990.1",-826.3,"5,038.0","2,211.0","4,844.7"
SK네트웍스,19년 12월,"4,663.5","-4,112.2",-409.1,124.0,"4,968.6"
SK디스커버리,15년 12월,-654.0,"-6,593.8","9,559.7","2,363.1","5,605.4"
SK디스커버리,16년 12월,-325.1,"-3,259.0","1,724.6","-1,813.7","3,791.7"
SK디스커버리,17년 12월,"-1,305.9",72.0,513.0,-861.6,"2,930.2"
SK디스커버리,18년 12월,"-1,581.3","-1,594.3","2,993.0","-2,044.3",885.8
SK디스커버리,19년 12월,"2,175.3","1,834.9","-3,491.2",566.9,"1,452.7"
SK디앤디,15년 12월,"-2,260.5",-386.7,"3,438.3",791.1,"1,023.5"
SK디앤디,16년 12월,"-1,433.2",-870.4,"1,941.2",-608.9,414.6
SK디앤디,17년 12월,"-1,574.7","1,909.2",-335.5,239.8,654.4
SK디앤디,18년 12월,"-1,344.6","-2,664.3","4,419.9",410.8,"1,065.2"
SK디앤디,19년 12월,"2,771.4",-732.2,"-1,743.5",285.8,"1,351.0"
SK렌터카,15년 12월,-531.8,-400.2,"1,145.4",213.5,282.9
SK렌터카,16년 12월,-719.5,-137.7,"1,085.2",228.0,510.9
SK렌터카,17년 12월,-495.9,-248.9,472.4,-272.6,238.3
SK렌터카,18년 12월,-253.4,349.2,-100.1,-4.7,233.6
SK렌터카,19년 12월,-549.4,362.9,470.9,285.2,518.8
SK이노베이션,15년 12월,"40,857.1","-13,453.5","-27,682.9",810.7,"30,196.7"
SK이노베이션,16년 12월,"36,777.5","-20,560.9","-20,186.1","-3,754.6","26,442.1"
SK이노베이션,17년 12월,"21,801.6","-10,661.5","-16,707.3","-6,404.7","20,037.4"
SK이노베이션,18년 12월,"16,994.8","-24,693.9","6,042.7","-1,520.0","18,255.6"
SK이노베이션,19년 12월,"18,258.3","-31,667.7","16,860.7","3,704.4","21,960.0"
SK증권,15년 12월,-448.2,720.6,-350.7,-78.0,826.4
SK증권,16년 12월,"-1,006.6",-13.4,"1,558.7",539.8,"1,366.3"
SK증권,17년 12월,-80.7,-366.9,220.4,-240.3,"1,126.0"
SK증권,18년 12월,"-2,352.7",5.8,"2,493.4",144.4,"1,270.3"
SK증권,19년 12월,"-1,992.0",-483.6,"2,202.9",-274.8,995.6
SK케미칼,15년 12월, , , , , 
SK케미칼,16년 12월, , , , , 
SK케미칼,17년 12월,-106.7,-87.3,83.7,-109.4,"1,551.6"
SK케미칼,18년 12월,673.7,"-1,459.5",484.9,"-1,098.8",452.9
SK케미칼,19년 12월,"1,221.3","-1,007.5","1,171.5","1,386.9","1,839.8"
SK텔레콤,15년 12월,"37,781.3","-28,805.0","-9,645.8",-655.1,"7,689.2"
SK텔레콤,16년 12월,"42,431.7","-24,622.1","-10,448.3","7,363.2","15,052.4"
SK텔레콤,17년 12월,"38,558.2","-30,706.1","-8,266.2",-475.1,"14,577.4"
SK텔레콤,18년 12월,"43,325.8","-40,477.3","-2,383.1",489.6,"15,067.0"
SK텔레콤,19년 12월,"39,860.8","-35,825.2","-6,368.3","-2,358.8","12,708.2"
SK하이닉스,15년 12월,"93,195.2","-71,255.3","-14,622.6","7,389.6","11,757.2"
SK하이닉스,16년 12월,"55,489.2","-62,304.5","1,168.8","-5,619.3","6,137.9"
SK하이닉스,17년 12월,"146,906.1","-119,191.6","-3,519.1","23,362.1","29,499.9"
SK하이닉스,18년 12월,"222,272.0","-214,287.5","-13,953.2","-6,006.7","23,493.2"
SK하이닉스,19년 12월,"64,831.9","-104,509.4","39,032.2",-432.5,"23,060.7"
SPC삼립,15년 12월,442.9,-456.7,4.4,-8.6,108.6
SPC삼립,16년 12월,796.3,-506.1,-345.5,-56.5,52.1
SPC삼립,17년 12월,630.8,-509.4,9.1,126.6,178.7
SPC삼립,18년 12월,684.3,-438.3,-364.4,-115.2,63.4
SPC삼립,19년 12월,946.6,-699.1,-162.1,84.1,147.6
STX,15년 12월,-159.5,421.4,-617.6,-342.8,770.1
STX,16년 12월,578.3,531.7,"-1,409.0",-293.1,476.9
STX,17년 12월,"1,003.0",473.1,-962.3,478.1,955.0
STX,18년 12월,-481.1,248.0,-287.8,-512.3,442.8
STX,19년 12월,5.3,-267.3,216.4,-42.5,400.3
STX엔진,15년 12월,533.4,-173.5,172.2,532.0,"1,292.2"
STX엔진,16년 12월,320.2,-178.4,-382.6,-240.9,"1,051.4"
STX엔진,17년 12월,664.4,-401.1,-412.4,-150.1,901.3
STX엔진,18년 12월,-591.8,-39.6,233.7,-397.3,503.9
STX엔진,19년 12월,729.1,141.1,-730.5,140.0,643.9
STX중공업,15년 12월,38.9,22.6,378.7,439.4,795.6
STX중공업,16년 12월,-68.7,249.7,-263.4,-83.7,711.9
STX중공업,17년 12월,74.2,-389.0,-76.3,-391.3,320.6
STX중공업,18년 12월,115.7,692.0,-353.5,454.2,774.8
STX중공업,19년 12월,-133.7,-60.3,-330.9,-524.9,250.0
TCC스틸,15년 12월,300.5,219.9,-476.9,45.6,104.3
TCC스틸,16년 12월,-352.7,880.0,-543.0,-15.1,89.2
TCC스틸,17년 12월,-11.7,2.7,10.0,-2.5,86.7
TCC스틸,18년 12월,214.4,-5.8,-64.8,145.8,232.5
TCC스틸,19년 12월,-67.5,-119.4,100.8,-82.8,149.7
WISCOM,15년 12월,45.4,-49.5,-32.7,-36.8,67.7
WISCOM,16년 12월,52.6,-28.3,-15.2,11.3,79.0
WISCOM,17년 12월,50.2,-83.0,-13.4,-45.9,33.1
WISCOM,18년 12월,36.4,-25.0,1.7,16.2,49.3
WISCOM,19년 12월,38.6,-52.5,11.7,-2.8,46.6
YG PLUS,15년 12월,-59.0,-780.3,75.8,-763.5,175.0
YG PLUS,16년 12월,-45.7,-134.5,92.9,-89.3,85.6
YG PLUS,17년 12월,-51.0,-165.1,216.3,-0.8,84.8
YG PLUS,18년 12월,91.4,-71.0,26.4,46.8,131.6
YG PLUS,19년 12월,82.9,-28.1,-64.2,-12.1,119.5
가온전선,15년 12월,364.5,-218.7,-9.7,136.2,347.3
가온전선,16년 12월,377.3,163.3,-502.7,38.0,385.3
가온전선,17년 12월,-151.9,-210.0,182.5,-179.4,205.9
가온전선,18년 12월,276.4,-54.7,-141.8,79.8,285.7
가온전선,19년 12월,-104.8,-90.3,-27.8,-222.9,62.8
강남제비스코,15년 12월,364.9,-277.6,-51.6,41.1,948.5
강남제비스코,16년 12월,311.9,-221.6,-32.8,55.1,"1,003.6"
강남제비스코,17년 12월,253.9,-487.3,-53.9,-308.2,472.4
강남제비스코,18년 12월,102.8,-189.9,-25.0,-113.4,359.0
강남제비스코,19년 12월,111.9,126.1,-55.2,183.9,543.0
강원랜드,15년 12월,"5,749.8","-3,989.5","-1,723.3",37.2,"1,057.2"
강원랜드,16년 12월,"5,964.9","-4,114.6","-1,977.4",-127.2,930.0
강원랜드,17년 12월,"4,630.5","-2,502.2","-2,002.5",125.7,"1,055.7"
강원랜드,18년 12월,"3,639.2","-2,020.5","-2,023.5",-567.2,488.5
강원랜드,19년 12월,"4,078.7","-2,113.1","-1,847.5",118.1,606.7
갤럭시아에스엠,15년 12월,24.5,-34.0,203.5,194.1,220.3
갤럭시아에스엠,16년 12월,-12.0,-5.6,-9.6,-27.0,193.2
갤럭시아에스엠,17년 12월,-73.9,-19.7, ,-94.5,98.7
갤럭시아에스엠,18년 12월,-28.1,10.7, ,-17.8,80.9
갤럭시아에스엠,19년 12월,9.0,10.0,-20.7,-4.9,76.0
경농,15년 12월,-98.5,-142.6,230.8,-9.3,149.9
경농,16년 12월,160.0,-140.9,-73.8,-54.4,95.6
경농,17년 12월,158.2,-128.3,7.6,33.4,128.5
경농,18년 12월,106.1,-127.5,16.0,-5.6,122.9
경농,19년 12월,-10.2,63.0,-60.8,-4.4,118.6
경동나비엔,15년 12월,437.2,-72.4,-379.9,-15.1,180.7
경동나비엔,16년 12월,613.3,-220.7,-350.3,42.3,223.1
경동나비엔,17년 12월,201.1,-402.0,265.4,64.5,287.6
경동나비엔,18년 12월,-144.6,-447.2,564.8,-25.2,262.4
경동나비엔,19년 12월,785.5,-514.7,-335.2,-50.2,212.2
경동도시가스,15년 12월, , , , , 
경동도시가스,16년 12월, , , , , 
경동도시가스,17년 12월,193.7,-542.2,-8.6,-357.0,601.4
경동도시가스,18년 12월,"1,207.1",-585.3,-48.6,573.1,"1,174.6"
경동도시가스,19년 12월,339.7,-465.4,-61.9,-187.5,987.0
경동인베스트,15년 12월,-502.8,"-1,284.4",476.0,"-1,311.1",858.4
경동인베스트,16년 12월,268.8,-255.2,-56.6,-43.1,815.3
경동인베스트,17년 12월,601.6,-201.7,-63.0,-617.9,197.4
경동인베스트,18년 12월,125.1,357.7,-460.9,21.9,219.3
경동인베스트,19년 12월,323.9,-85.6,-216.3,22.0,241.3
경방,15년 12월,399.2,-367.1,-45.7,-14.2,68.1
경방,16년 12월,679.8,-136.8,-536.4,7.1,75.3
경방,17년 12월,577.2,-196.2,-361.1,19.6,94.8
경방,18년 12월,120.9,-257.2,103.2,-32.7,62.2
경방,19년 12월,668.8,-451.0,-149.6,67.9,130.0
경보제약,15년 12월,42.4,-277.8,207.7,-25.5,44.0
경보제약,16년 12월,253.3,-201.6,-48.2,1.8,45.8
경보제약,17년 12월,258.1,-64.0,-168.4,18.2,64.0
경보제약,18년 12월,-11.4,-81.9,78.2,-14.2,49.9
경보제약,19년 12월,236.7,-281.3,61.1,17.8,67.7
경인양행,15년 12월,54.4,-100.8,55.1,12.9,155.2
경인양행,16년 12월,190.1,-70.3,-73.2,45.3,200.5
경인양행,17년 12월,53.2,-254.3,219.3,6.5,207.0
경인양행,18년 12월,18.7,-316.7,315.0,14.9,221.9
경인양행,19년 12월,67.7,-463.0,424.3,30.1,252.0
경인전자,15년 12월,21.7,8.8,-4.8,27.6,220.1
경인전자,16년 12월,13.3,32.8,-4.8,43.6,263.7
경인전자,17년 12월,-24.2,14.7,-3.4,-21.6,242.1
경인전자,18년 12월,-1.8,11.3,-11.2,-0.8,241.4
경인전자,19년 12월,4.0,48.5,-4.8,44.5,285.9
계룡건설산업,15년 12월,"1,395.6",-236.8,-639.1,520.3,"1,378.7"
계룡건설산업,16년 12월,"1,259.6",-358.1,-1.5,900.5,"2,279.1"
계룡건설산업,17년 12월,-583.9,-518.2,414.4,-691.5,"1,587.7"
계룡건설산업,18년 12월,"1,040.7",-97.6,13.1,958.5,"2,546.2"
계룡건설산업,19년 12월,135.9,-959.8,"1,717.0",890.3,"3,436.5"
계양전기,15년 12월,192.1,-221.2,-15.8,-44.1,82.5
계양전기,16년 12월,187.3,-150.8,-37.7,-3.3,79.2
계양전기,17년 12월,197.8,-105.5,-28.9,63.3,142.5
계양전기,18년 12월,-29.7,-165.8,156.2,-39.3,103.2
계양전기,19년 12월,-26.6,-130.7,109.9,-47.4,55.8
고려산업,15년 12월,95.5,-74.5,-16.2,5.0,138.8
고려산업,16년 12월,157.8,-118.8,-35.2,4.2,143.0
고려산업,17년 12월,10.0,-107.3,115.1,17.4,160.4
고려산업,18년 12월,-57.2,-184.6,261.7,19.8,180.2
고려산업,19년 12월,104.5,143.4,-219.0,28.6,208.8
고려아연,15년 12월,"9,448.6","-6,507.8","-2,362.7",641.3,"2,395.0"
고려아연,16년 12월,"6,807.0","-4,589.7","-1,565.4",697.7,"3,092.7"
고려아연,17년 12월,"7,968.1","-3,237.1","-1,725.2","2,876.2","5,968.9"
고려아연,18년 12월,"8,883.3","-6,497.4","-1,829.4",592.0,"6,560.9"
고려아연,19년 12월,"6,926.6","-4,738.6","-1,909.1",334.3,"6,895.2"
고려제강,15년 12월,"2,007.4","-1,554.1",-667.9,-214.1,"1,697.9"
고려제강,16년 12월,"1,191.7","-1,570.1",-114.3,-514.9,"1,183.0"
고려제강,17년 12월,"1,140.1",-935.8,-179.6,-10.0,"1,173.0"
고려제강,18년 12월,"1,240.5",-526.4,-385.0,330.9,"1,504.0"
고려제강,19년 12월,817.6,-737.5,-386.4,-280.5,"1,223.5"
광동제약,15년 12월,411.4,-683.4,249.2,-22.5,369.1
광동제약,16년 12월,288.0,-189.4,-43.1,57.8,426.9
광동제약,17년 12월,234.6,-241.3,66.6,49.1,476.0
광동제약,18년 12월,531.0,-203.6,-130.8,198.8,674.8
광동제약,19년 12월,292.9,-177.9,-32.1,88.0,762.8
광명전기,15년 12월,185.0,23.3,-24.2,193.8,458.7
광명전기,16년 12월,45.0,-351.6,230.0,-68.7,390.0
광명전기,17년 12월,66.5,-89.5,54.5,8.5,398.5
광명전기,18년 12월,-38.2,-29.8,14.5,-40.4,358.1
광명전기,19년 12월,205.0,-245.0,25.1,-15.3,342.9
광전자,15년 12월,160.0,52.6,-129.5,83.5,125.3
광전자,16년 12월,123.6,-120.3,0.1,3.5,128.8
광전자,17년 12월,46.9,-78.6,-0.3,-33.4,95.3
광전자,18년 12월,125.5,-115.3,3.7,13.7,109.0
광전자,19년 12월,100.5,43.0,-57.7,86.4,195.4
광주신세계,15년 12월,521.2,-56.3,-378.0,86.9,110.7
광주신세계,16년 12월,501.2,-91.7,-511.0,-101.5,9.2
광주신세계,17년 12월,512.9,-35.9,-473.0,4.1,13.3
광주신세계,18년 12월,538.7,-6.6,-76.0,456.1,469.4
광주신세계,19년 12월,743.4,-553.8,-64.5,125.0,594.4
교보증권,15년 12월,"2,657.6",0.5,"-1,768.0",889.3,951.3
교보증권,16년 12월,"5,733.5",655.3,"-6,585.3",-192.8,758.5
교보증권,17년 12월,"-3,152.2",78.3,"3,426.7",351.2,"1,109.7"
교보증권,18년 12월,"1,387.2",-20.3,"-1,785.5",-406.4,703.4
교보증권,19년 12월,76.8,"-1,466.0","1,728.1",357.6,"1,061.0"
국도화학,15년 12월,673.5,-182.9,-266.0,225.7,317.5
국도화학,16년 12월,564.0,-293.5,-112.9,154.7,472.2
국도화학,17년 12월,301.3,-769.1,218.6,-253.2,219.0
국도화학,18년 12월,-121.5,-112.2,349.3,112.1,331.1
국도화학,19년 12월,879.3,"-1,019.8",-21.5,-154.9,176.1
국동,15년 12월,39.1,-34.0,17.0,27.9,105.0
국동,16년 12월,7.5,-159.4,171.6,18.2,123.2
국동,17년 12월,-68.3,-44.1,30.1,-85.3,37.9
국동,18년 12월,-39.4,14.7,7.9,-16.3,21.7
국동,19년 12월,39.0,-239.6,242.6,41.2,62.9
국보,15년 12월,-8.4,30.6,-24.2,-2.0,4.3
국보,16년 12월,5.1,1.9,-8.1,-1.1,3.3
국보,17년 12월,-31.0,-5.3,43.1,6.6,9.9
국보,18년 12월,-60.8,206.7,-152.0,-6.1,3.7
국보,19년 12월,-99.0,-29.6,177.0,52.0,55.7
국제약품,15년 12월,-50.8,-17.5,67.1,-1.2,4.9
국제약품,16년 12월,161.0,-49.4,-52.9,59.0,63.9
국제약품,17년 12월,7.9,-55.4,8.9,-38.6,25.3
국제약품,18년 12월,132.5,-64.3,-56.8,11.3,36.6
국제약품,19년 12월,36.0,-51.3,53.3,37.9,74.5
그린케미칼,15년 12월,154.0,-344.0,200.5,10.4,30.7
그린케미칼,16년 12월,153.9,-87.2,-40.9,25.8,56.5
그린케미칼,17년 12월,136.6,92.0,-124.1,104.5,161.0
그린케미칼,18년 12월,149.4,-186.8,-73.3,-110.8,50.2
그린케미칼,19년 12월,221.3,-75.2,-112.9,33.0,83.3
극동유화,15년 12월,175.2,-90.2,-166.9,-81.6,132.7
극동유화,16년 12월,296.0,-22.3,-73.4,201.4,334.1
극동유화,17년 12월,41.4,-482.3,375.4,-73.9,260.1
극동유화,18년 12월,124.2,-132.6,-108.2,-116.3,143.8
극동유화,19년 12월,29.8,-121.7,-4.3,-96.2,47.7
금강공업,15년 12월,187.8,-367.1,67.7,-58.7,464.3
금강공업,16년 12월,465.7,-257.2,-171.7,36.0,500.4
금강공업,17년 12월,97.7,-158.7,189.7,126.3,626.6
금강공업,18년 12월,219.2,-394.7,319.1,142.5,769.1
금강공업,19년 12월,278.7,4.6,-277.1,3.2,772.3
금비,15년 12월,225.7,-125.4,-51.4,48.8,208.6
금비,16년 12월,206.4,-183.0,46.5,70.0,278.6
금비,17년 12월,185.3,-106.7,-67.5,11.2,289.8
금비,18년 12월,171.2,-103.1,-36.8,31.0,320.8
금비,19년 12월,251.6,-216.9,-15.4,19.3,340.1
금양,15년 12월,73.1,-141.9,17.8,-39.8,251.2
금양,16년 12월,80.3,-254.2,115.7,-77.9,173.3
금양,17년 12월,-221.2,361.0,-134.7,-26.4,146.9
금양,18년 12월,173.7,-119.6,30.5,78.2,225.1
금양,19년 12월,-6.0,-89.1,153.4,68.1,293.2
금호산업,15년 12월,182.1,445.9,"-1,186.4",-556.4,"1,178.5"
금호산업,16년 12월,190.9,221.9,-875.2,-465.0,713.5
금호산업,17년 12월,758.8,-103.2,-825.6,-172.5,540.9
금호산업,18년 12월,557.1,-177.8,-507.0,-123.8,417.2
금호산업,19년 12월,622.9,31.9,-292.8,360.1,777.2
금호석유화학,15년 12월,"4,831.9","-3,913.5","-2,584.0","-1,663.5",472.9
금호석유화학,16년 12월,"2,967.6","-2,506.8","1,035.9","1,496.8","1,969.8"
금호석유화학,17년 12월,"4,210.5","-1,060.2","-2,766.8",374.5,"2,344.3"
금호석유화학,18년 12월,"4,846.5","-1,906.8","-4,264.1","-1,326.3","1,018.0"
금호석유화학,19년 12월,"5,576.8","-1,359.7","-3,957.4",260.0,"1,278.1"
금호에이치티,15년 12월,98.7,-117.2,22.2,3.7,7.4
금호에이치티,16년 12월,234.7,-363.9,168.3,39.1,46.5
금호에이치티,17년 12월,141.7,-22.8,-91.0,25.6,72.1
금호에이치티,18년 12월,14.7,-281.7,628.2,363.6,435.8
금호에이치티,19년 12월,72.1,-607.9,742.9,207.5,643.3
금호전기,15년 12월,-165.6,-122.8,275.4,-10.6,72.6
금호전기,16년 12월,238.3,-81.3,-126.8,27.7,100.3
금호전기,17년 12월,142.5,-15.0,-116.3,8.1,108.5
금호전기,18년 12월,-21.8,591.0,-266.8,-1.5,106.9
금호전기,19년 12월,-85.5,644.3,-582.2,-24.0,83.0
금호타이어,15년 12월,"2,250.4","-5,817.3","3,906.8",467.7,"2,438.8"
금호타이어,16년 12월,"2,074.1","-2,649.0",-134.6,-803.6,"1,635.2"
금호타이어,17년 12월,514.5,-836.8,247.3,-114.9,"1,520.3"
금호타이어,18년 12월,932.5,"-1,671.7","1,924.0","1,198.0","2,718.3"
금호타이어,19년 12월,"1,465.1",-981.7,"-2,135.5","-1,622.9","1,095.5"
기신정기,15년 12월,169.5,43.5,-58.4,153.1,282.4
기신정기,16년 12월,177.7,-192.2,-43.8,-67.8,214.6
기신정기,17년 12월,73.3,-32.0,-38.8,3.3,218.0
기신정기,18년 12월,96.5,-18.0,-79.6,-9.6,208.3
기신정기,19년 12월,149.1,-47.9,-47.0,57.6,265.9
기아자동차,15년 12월,"33,752.5","-56,138.2","9,064.0","-13,735.4","11,049.3"
기아자동차,16년 12월,"32,758.8","-23,123.0","9,454.0","19,592.6","30,641.9"
기아자동차,17년 12월,"25,941.9","-47,945.7","7,318.9","-15,024.5","15,617.4"
기아자동차,18년 12월,"44,707.6","-11,554.4","-25,430.0","7,309.2","22,926.6"
기아자동차,19년 12월,"36,106.6","-11,041.9","-7,263.0","19,760.6","42,687.2"
기업은행,15년 12월,"-60,069.7","-10,134.4","66,536.4","-2,807.5","26,895.6"
기업은행,16년 12월,"-40,981.1","-12,191.4","54,346.0","1,742.8","28,638.4"
기업은행,17년 12월,"31,984.8","-77,725.9","44,240.4","-2,193.6","26,444.8"
기업은행,18년 12월,"-103,968.9","-40,543.6","161,969.6","18,268.3","44,713.1"
기업은행,19년 12월,"-113,506.5","-53,481.9","164,643.0","-1,874.8","42,838.3"
까뮤이앤씨,15년 12월,78.7,46.3,-136.5,-11.5,32.3
까뮤이앤씨,16년 12월,-97.4,-40.2,106.6,-30.9,1.3
까뮤이앤씨,17년 12월,81.5,63.2,-91.2,53.5,54.8
까뮤이앤씨,18년 12월,-68.1,-27.7,76.0,-19.8,35.0
까뮤이앤씨,19년 12월,76.3,7.7,64.8,148.8,183.8
깨끗한나라,15년 12월,163.4,-586.5,433.6,10.5,35.6
깨끗한나라,16년 12월,500.6,-251.0,-216.8,32.7,68.4
깨끗한나라,17년 12월,-28.8,-232.3,257.8,-3.3,65.0
깨끗한나라,18년 12월,-224.6,-142.3,370.1,3.2,68.3
깨끗한나라,19년 12월,255.2,-70.2,-179.0,5.6,73.9
남광토건,15년 12월,72.7,-278.1,268.2,63.6,275.3
남광토건,16년 12월,-45.8,333.6,-292.5,-4.0,271.3
남광토건,17년 12월,13.4,21.1,-0.2,32.1,303.3
